	window	SMA_cbio_all	SMA_clinvar_all	cbio-clinvar	0line	difference_square	2.5SD	-2.5SD	max	min
0	25	0.04585537918871252	0.055415617128463476	-0.009560237939750957	0	9.139814946465362e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
1	26	0.04409171075837742	0.05289672544080604	-0.00880501468242862	0	7.752828355778358e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
2	27	0.04409171075837742	0.05037783375314862	-0.006286122994771194	0	3.951534230539117e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
3	28	0.03527336860670194	0.04534005037783375	-0.010066681771131812	0	0.00010133808188123752	0.03261839877718741	-0.03261839877718741	0.5	-0.5
4	29	0.037037037037037035	0.04534005037783375	-0.008303013340796715	0	6.894003053744824e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
5	30	0.037037037037037035	0.04534005037783375	-0.008303013340796715	0	6.894003053744824e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
6	31	0.03527336860670194	0.04534005037783375	-0.010066681771131812	0	0.00010133808188123752	0.03261839877718741	-0.03261839877718741	0.5	-0.5
7	32	0.03527336860670194	0.04534005037783375	-0.010066681771131812	0	0.00010133808188123752	0.03261839877718741	-0.03261839877718741	0.5	-0.5
8	33	0.03527336860670194	0.04785894206549118	-0.012585573458789245	0	0.0001583966592865803	0.03261839877718741	-0.03261839877718741	0.5	-0.5
9	34	0.03527336860670194	0.05037783375314862	-0.015104465146446679	0	0.0002281448673602225	0.03261839877718741	-0.03261839877718741	0.5	-0.5
10	35	0.03527336860670194	0.05037783375314862	-0.015104465146446679	0	0.0002281448673602225	0.03261839877718741	-0.03261839877718741	0.5	-0.5
11	36	0.03527336860670194	0.04785894206549118	-0.012585573458789245	0	0.0001583966592865803	0.03261839877718741	-0.03261839877718741	0.5	-0.5
12	37	0.03527336860670194	0.04785894206549118	-0.012585573458789245	0	0.0001583966592865803	0.03261839877718741	-0.03261839877718741	0.5	-0.5
13	38	0.03527336860670194	0.04785894206549118	-0.012585573458789245	0	0.0001583966592865803	0.03261839877718741	-0.03261839877718741	0.5	-0.5
14	39	0.03527336860670194	0.042821158690176324	-0.007547790083474386	0	5.696913514419427e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
15	40	0.03350970017636684	0.04785894206549118	-0.014349241889124342	0	0.00020590074279260072	0.03261839877718741	-0.03261839877718741	0.5	-0.5
16	41	0.03350970017636684	0.04785894206549118	-0.014349241889124342	0	0.00020590074279260072	0.03261839877718741	-0.03261839877718741	0.5	-0.5
17	42	0.042328042328042326	0.05289672544080604	-0.010568683112763717	0	0.00011169706273801698	0.03261839877718741	-0.03261839877718741	0.5	-0.5
18	43	0.047619047619047616	0.05793450881612091	-0.010315461197073293	0	0.00010640873970832477	0.03261839877718741	-0.03261839877718741	0.5	-0.5
19	44	0.047619047619047616	0.05793450881612091	-0.010315461197073293	0	0.00010640873970832477	0.03261839877718741	-0.03261839877718741	0.5	-0.5
20	45	0.047619047619047616	0.05793450881612091	-0.010315461197073293	0	0.00010640873970832477	0.03261839877718741	-0.03261839877718741	0.5	-0.5
21	46	0.047619047619047616	0.05793450881612091	-0.010315461197073293	0	0.00010640873970832477	0.03261839877718741	-0.03261839877718741	0.5	-0.5
22	47	0.04938271604938271	0.05793450881612091	-0.008551792766738196	0	7.313315952523573e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
23	48	0.04938271604938271	0.05793450881612091	-0.008551792766738196	0	7.313315952523573e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
24	49	0.04938271604938271	0.05793450881612091	-0.008551792766738196	0	7.313315952523573e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
25	50	0.05114638447971781	0.05793450881612091	-0.006788124336403099	0	4.6078632006468015e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
26	51	0.05114638447971781	0.05793450881612091	-0.006788124336403099	0	4.6078632006468015e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
27	52	0.05114638447971781	0.05793450881612091	-0.006788124336403099	0	4.6078632006468015e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
28	53	0.05114638447971781	0.05793450881612091	-0.006788124336403099	0	4.6078632006468015e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
29	54	0.05291005291005291	0.07052896725440806	-0.017618914344355155	0	0.00031042614267372384	0.03261839877718741	-0.03261839877718741	0.5	-0.5
30	55	0.05291005291005291	0.07052896725440806	-0.017618914344355155	0	0.00031042614267372384	0.03261839877718741	-0.03261839877718741	0.5	-0.5
31	56	0.05114638447971781	0.07052896725440806	-0.019382582774690252	0	0.00037568451501771927	0.03261839877718741	-0.03261839877718741	0.5	-0.5
32	57	0.0564373897707231	0.07052896725440806	-0.014091577483684961	0	0.00019857255597869697	0.03261839877718741	-0.03261839877718741	0.5	-0.5
33	58	0.0564373897707231	0.07052896725440806	-0.014091577483684961	0	0.00019857255597869697	0.03261839877718741	-0.03261839877718741	0.5	-0.5
34	59	0.0564373897707231	0.06297229219143577	-0.006534902420712668	0	4.270494964823629e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
35	60	0.0564373897707231	0.06297229219143577	-0.006534902420712668	0	4.270494964823629e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
36	61	0.0564373897707231	0.06297229219143577	-0.006534902420712668	0	4.270494964823629e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
37	62	0.04938271604938271	0.05289672544080604	-0.0035140093914233297	0	1.234826200301136e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
38	63	0.03880070546737213	0.042821158690176324	-0.004020453222804192	0	1.6164044116756614e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
39	64	0.03880070546737213	0.042821158690176324	-0.004020453222804192	0	1.6164044116756614e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
40	65	0.03527336860670194	0.042821158690176324	-0.007547790083474386	0	5.696913514419427e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
41	66	0.04409171075837742	0.04534005037783375	-0.0012483396194563276	0	1.558351805504369e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
42	67	0.04585537918871252	0.04534005037783375	0.0005153288108787693	0	2.6556378332172637e-07	0.03261839877718741	-0.03261839877718741	0.5	-0.5
43	68	0.04409171075837742	0.04534005037783375	-0.0012483396194563276	0	1.558351805504369e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
44	69	0.04409171075837742	0.04534005037783375	-0.0012483396194563276	0	1.558351805504369e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
45	70	0.04409171075837742	0.04534005037783375	-0.0012483396194563276	0	1.558351805504369e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
46	71	0.04409171075837742	0.04534005037783375	-0.0012483396194563276	0	1.558351805504369e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
47	72	0.04585537918871252	0.04534005037783375	0.0005153288108787693	0	2.6556378332172637e-07	0.03261839877718741	-0.03261839877718741	0.5	-0.5
48	73	0.04585537918871252	0.04534005037783375	0.0005153288108787693	0	2.6556378332172637e-07	0.03261839877718741	-0.03261839877718741	0.5	-0.5
49	74	0.05114638447971781	0.042821158690176324	0.008325225789541486	0	6.930938444684667e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
50	75	0.054673721340388004	0.04030226700251889	0.014371454337869113	0	0.00020653869978545696	0.03261839877718741	-0.03261839877718741	0.5	-0.5
51	76	0.05291005291005291	0.04030226700251889	0.012607785907534017	0	0.00015895626549021334	0.03261839877718741	-0.03261839877718741	0.5	-0.5
52	77	0.05291005291005291	0.042821158690176324	0.010088894219876583	0	0.00010178578657985914	0.03261839877718741	-0.03261839877718741	0.5	-0.5
53	78	0.05291005291005291	0.042821158690176324	0.010088894219876583	0	0.00010178578657985914	0.03261839877718741	-0.03261839877718741	0.5	-0.5
54	79	0.05114638447971781	0.042821158690176324	0.008325225789541486	0	6.930938444684667e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
55	80	0.05291005291005291	0.042821158690176324	0.010088894219876583	0	0.00010178578657985914	0.03261839877718741	-0.03261839877718741	0.5	-0.5
56	81	0.054673721340388004	0.04534005037783375	0.009333670962554254	0	8.711741363722845e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
57	82	0.054673721340388004	0.04534005037783375	0.009333670962554254	0	8.711741363722845e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
58	83	0.054673721340388004	0.042821158690176324	0.01185256265021168	0	0.00014048324137719292	0.03261839877718741	-0.03261839877718741	0.5	-0.5
59	84	0.0564373897707231	0.04030226700251889	0.01613512276820421	0	0.0002603421867450219	0.03261839877718741	-0.03261839877718741	0.5	-0.5
60	85	0.0564373897707231	0.04030226700251889	0.01613512276820421	0	0.0002603421867450219	0.03261839877718741	-0.03261839877718741	0.5	-0.5
61	86	0.0564373897707231	0.04030226700251889	0.01613512276820421	0	0.0002603421867450219	0.03261839877718741	-0.03261839877718741	0.5	-0.5
62	87	0.0564373897707231	0.04030226700251889	0.01613512276820421	0	0.0002603421867450219	0.03261839877718741	-0.03261839877718741	0.5	-0.5
63	88	0.0564373897707231	0.04030226700251889	0.01613512276820421	0	0.0002603421867450219	0.03261839877718741	-0.03261839877718741	0.5	-0.5
64	89	0.0564373897707231	0.04030226700251889	0.01613512276820421	0	0.0002603421867450219	0.03261839877718741	-0.03261839877718741	0.5	-0.5
65	90	0.0564373897707231	0.0327455919395466	0.023691797831176503	0	0.0005613012844733397	0.03261839877718741	-0.03261839877718741	0.5	-0.5
66	91	0.0564373897707231	0.0327455919395466	0.023691797831176503	0	0.0005613012844733397	0.03261839877718741	-0.03261839877718741	0.5	-0.5
67	92	0.047619047619047616	0.027707808564231738	0.019911239054815878	0	0.0003964574406980251	0.03261839877718741	-0.03261839877718741	0.5	-0.5
68	93	0.047619047619047616	0.027707808564231738	0.019911239054815878	0	0.0003964574406980251	0.03261839877718741	-0.03261839877718741	0.5	-0.5
69	94	0.047619047619047616	0.030226700251889168	0.01739234736715845	0	0.0003024937469399034	0.03261839877718741	-0.03261839877718741	0.5	-0.5
70	95	0.047619047619047616	0.030226700251889168	0.01739234736715845	0	0.0003024937469399034	0.03261839877718741	-0.03261839877718741	0.5	-0.5
71	96	0.047619047619047616	0.030226700251889168	0.01739234736715845	0	0.0003024937469399034	0.03261839877718741	-0.03261839877718741	0.5	-0.5
72	97	0.0582010582010582	0.037783375314861464	0.020417682886196734	0	0.00041688177444129096	0.03261839877718741	-0.03261839877718741	0.5	-0.5
73	98	0.06172839506172839	0.04030226700251889	0.0214261280592095	0	0.0004590789636096447	0.03261839877718741	-0.03261839877718741	0.5	-0.5
74	99	0.06172839506172839	0.04030226700251889	0.0214261280592095	0	0.0004590789636096447	0.03261839877718741	-0.03261839877718741	0.5	-0.5
75	100	0.059964726631393295	0.042821158690176324	0.01714356794121697	0	0.00029390192175512227	0.03261839877718741	-0.03261839877718741	0.5	-0.5
76	101	0.059964726631393295	0.042821158690176324	0.01714356794121697	0	0.00029390192175512227	0.03261839877718741	-0.03261839877718741	0.5	-0.5
77	102	0.059964726631393295	0.04534005037783375	0.014624676253559545	0	0.00021388115552142844	0.03261839877718741	-0.03261839877718741	0.5	-0.5
78	103	0.059964726631393295	0.04534005037783375	0.014624676253559545	0	0.00021388115552142844	0.03261839877718741	-0.03261839877718741	0.5	-0.5
79	104	0.0582010582010582	0.0327455919395466	0.0254554662615116	0	0.0006479807625909554	0.03261839877718741	-0.03261839877718741	0.5	-0.5
80	105	0.0582010582010582	0.03526448362720403	0.022936574573854167	0	0.0005260864531819734	0.03261839877718741	-0.03261839877718741	0.5	-0.5
81	106	0.0582010582010582	0.03526448362720403	0.022936574573854167	0	0.0005260864531819734	0.03261839877718741	-0.03261839877718741	0.5	-0.5
82	107	0.05291005291005291	0.04030226700251889	0.012607785907534017	0	0.00015895626549021334	0.03261839877718741	-0.03261839877718741	0.5	-0.5
83	108	0.05291005291005291	0.042821158690176324	0.010088894219876583	0	0.00010178578657985914	0.03261839877718741	-0.03261839877718741	0.5	-0.5
84	109	0.05291005291005291	0.042821158690176324	0.010088894219876583	0	0.00010178578657985914	0.03261839877718741	-0.03261839877718741	0.5	-0.5
85	110	0.05291005291005291	0.042821158690176324	0.010088894219876583	0	0.00010178578657985914	0.03261839877718741	-0.03261839877718741	0.5	-0.5
86	111	0.05291005291005291	0.042821158690176324	0.010088894219876583	0	0.00010178578657985914	0.03261839877718741	-0.03261839877718741	0.5	-0.5
87	112	0.05291005291005291	0.042821158690176324	0.010088894219876583	0	0.00010178578657985914	0.03261839877718741	-0.03261839877718741	0.5	-0.5
88	113	0.05114638447971781	0.04030226700251889	0.01084411747719892	0	0.00011759488385929107	0.03261839877718741	-0.03261839877718741	0.5	-0.5
89	114	0.05291005291005291	0.04030226700251889	0.012607785907534017	0	0.00015895626549021334	0.03261839877718741	-0.03261839877718741	0.5	-0.5
90	115	0.05291005291005291	0.04030226700251889	0.012607785907534017	0	0.00015895626549021334	0.03261839877718741	-0.03261839877718741	0.5	-0.5
91	116	0.047619047619047616	0.037783375314861464	0.009835672304186152	0	9.674044967533454e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
92	117	0.04585537918871252	0.037783375314861464	0.008072003873851055	0	6.515724653946644e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
93	118	0.04585537918871252	0.037783375314861464	0.008072003873851055	0	6.515724653946644e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
94	119	0.04585537918871252	0.037783375314861464	0.008072003873851055	0	6.515724653946644e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
95	120	0.047619047619047616	0.037783375314861464	0.009835672304186152	0	9.674044967533454e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
96	121	0.047619047619047616	0.042821158690176324	0.0047978889288712925	0	2.301973817378572e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
97	122	0.04585537918871252	0.042821158690176324	0.0030342204985361956	0	9.20649403373724e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
98	123	0.04585537918871252	0.042821158690176324	0.0030342204985361956	0	9.20649403373724e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
99	124	0.04056437389770723	0.042821158690176324	-0.002256784792469095	0	5.093077599519777e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
100	125	0.037037037037037035	0.042821158690176324	-0.005784121653139289	0	3.345606329831478e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
101	126	0.03880070546737213	0.042821158690176324	-0.004020453222804192	0	1.6164044116756614e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
102	127	0.03880070546737213	0.04030226700251889	-0.0015015615351467587	0	2.2546870438322907e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
103	128	0.03880070546737213	0.04030226700251889	-0.0015015615351467587	0	2.2546870438322907e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
104	129	0.03880070546737213	0.04030226700251889	-0.0015015615351467587	0	2.2546870438322907e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
105	130	0.042328042328042326	0.042821158690176324	-0.0004931163621339982	0	2.4316374660426843e-07	0.03261839877718741	-0.03261839877718741	0.5	-0.5
106	131	0.04409171075837742	0.042821158690176324	0.0012705520682010987	0	1.6143025580100893e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
107	132	0.04409171075837742	0.042821158690176324	0.0012705520682010987	0	1.6143025580100893e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
108	133	0.04409171075837742	0.042821158690176324	0.0012705520682010987	0	1.6143025580100893e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
109	134	0.042328042328042326	0.042821158690176324	-0.0004931163621339982	0	2.4316374660426843e-07	0.03261839877718741	-0.03261839877718741	0.5	-0.5
110	135	0.04409171075837742	0.042821158690176324	0.0012705520682010987	0	1.6143025580100893e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
111	136	0.04409171075837742	0.042821158690176324	0.0012705520682010987	0	1.6143025580100893e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
112	137	0.04409171075837742	0.042821158690176324	0.0012705520682010987	0	1.6143025580100893e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
113	138	0.04409171075837742	0.042821158690176324	0.0012705520682010987	0	1.6143025580100893e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
114	139	0.04409171075837742	0.042821158690176324	0.0012705520682010987	0	1.6143025580100893e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
115	140	0.04409171075837742	0.04534005037783375	-0.0012483396194563276	0	1.558351805504369e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
116	141	0.04409171075837742	0.04534005037783375	-0.0012483396194563276	0	1.558351805504369e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
117	142	0.04409171075837742	0.04534005037783375	-0.0012483396194563276	0	1.558351805504369e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
118	143	0.03880070546737213	0.04030226700251889	-0.0015015615351467587	0	2.2546870438322907e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
119	144	0.037037037037037035	0.04030226700251889	-0.0032652299654818556	0	1.066172672748064e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
120	145	0.037037037037037035	0.04030226700251889	-0.0032652299654818556	0	1.066172672748064e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
121	146	0.037037037037037035	0.04030226700251889	-0.0032652299654818556	0	1.066172672748064e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
122	147	0.024691358024691357	0.03526448362720403	-0.010573125602512674	0	0.000111790985006509	0.03261839877718741	-0.03261839877718741	0.5	-0.5
123	148	0.021164021164021163	0.0327455919395466	-0.011581570775525435	0	0.00013413278162850484	0.03261839877718741	-0.03261839877718741	0.5	-0.5
124	149	0.021164021164021163	0.0327455919395466	-0.011581570775525435	0	0.00013413278162850484	0.03261839877718741	-0.03261839877718741	0.5	-0.5
125	150	0.021164021164021163	0.0327455919395466	-0.011581570775525435	0	0.00013413278162850484	0.03261839877718741	-0.03261839877718741	0.5	-0.5
126	151	0.021164021164021163	0.0327455919395466	-0.011581570775525435	0	0.00013413278162850484	0.03261839877718741	-0.03261839877718741	0.5	-0.5
127	152	0.021164021164021163	0.030226700251889168	-0.009062679087868005	0	8.213215224968006e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
128	153	0.024691358024691357	0.04030226700251889	-0.015610908977827534	0	0.0002437004791140163	0.03261839877718741	-0.03261839877718741	0.5	-0.5
129	154	0.024691358024691357	0.04030226700251889	-0.015610908977827534	0	0.0002437004791140163	0.03261839877718741	-0.03261839877718741	0.5	-0.5
130	155	0.024691358024691357	0.037783375314861464	-0.013092017290170108	0	0.00017140091672611304	0.03261839877718741	-0.03261839877718741	0.5	-0.5
131	156	0.024691358024691357	0.04030226700251889	-0.015610908977827534	0	0.0002437004791140163	0.03261839877718741	-0.03261839877718741	0.5	-0.5
132	157	0.026455026455026454	0.03526448362720403	-0.008809457172177577	0	7.760653566843096e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
133	158	0.02821869488536155	0.0327455919395466	-0.004526897054185047	0	2.0492796939189258e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
134	159	0.02821869488536155	0.0327455919395466	-0.004526897054185047	0	2.0492796939189258e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
135	160	0.029982363315696647	0.0327455919395466	-0.0027632286238499504	0	7.63543242766369e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
136	161	0.029982363315696647	0.0327455919395466	-0.0027632286238499504	0	7.63543242766369e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
137	162	0.029982363315696647	0.0327455919395466	-0.0027632286238499504	0	7.63543242766369e-06	0.03261839877718741	-0.03261839877718741	0.5	-0.5
138	163	0.031746031746031744	0.03526448362720403	-0.0035184518811722867	0	1.2379503640124803e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
139	164	0.029982363315696647	0.037783375314861464	-0.007801011999164817	0	6.0855788211113457e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
140	165	0.029982363315696647	0.037783375314861464	-0.007801011999164817	0	6.0855788211113457e-05	0.03261839877718741	-0.03261839877718741	0.5	-0.5
141	166	0.026455026455026454	0.037783375314861464	-0.01132834885983501	0	0.0001283314878901252	0.03261839877718741	-0.03261839877718741	0.5	-0.5
142	167	0.026455026455026454	0.037783375314861464	-0.01132834885983501	0	0.0001283314878901252	0.03261839877718741	-0.03261839877718741	0.5	-0.5
