	window	SMA_cbio_all	SMA_clinvar_all	cbio-clinvar	0line	difference_square	2.5SD	-2.5SD	max	min
0	25	0.04666666666666667	0.006289308176100629	0.04037735849056604	0	0.0016303310786756856	0.0730807574734935	-0.0730807574734935	0.5	-0.5
1	26	0.04666666666666667	0.006289308176100629	0.04037735849056604	0	0.0016303310786756856	0.0730807574734935	-0.0730807574734935	0.5	-0.5
2	27	0.04	0.006289308176100629	0.03371069182389937	0	0.001136410743245916	0.0730807574734935	-0.0730807574734935	0.5	-0.5
3	28	0.04	0.006289308176100629	0.03371069182389937	0	0.001136410743245916	0.0730807574734935	-0.0730807574734935	0.5	-0.5
4	29	0.04	0.006289308176100629	0.03371069182389937	0	0.001136410743245916	0.0730807574734935	-0.0730807574734935	0.5	-0.5
5	30	0.04	0.006289308176100629	0.03371069182389937	0	0.001136410743245916	0.0730807574734935	-0.0730807574734935	0.5	-0.5
6	31	0.04	0.006289308176100629	0.03371069182389937	0	0.001136410743245916	0.0730807574734935	-0.0730807574734935	0.5	-0.5
7	32	0.03333333333333333	0.006289308176100629	0.027044025157232705	0	0.0007313792967050354	0.0730807574734935	-0.0730807574734935	0.5	-0.5
8	33	0.03333333333333333	0.006289308176100629	0.027044025157232705	0	0.0007313792967050354	0.0730807574734935	-0.0730807574734935	0.5	-0.5
9	34	0.03333333333333333	0.006289308176100629	0.027044025157232705	0	0.0007313792967050354	0.0730807574734935	-0.0730807574734935	0.5	-0.5
10	35	0.02666666666666667	0.0	0.02666666666666667	0	0.0007111111111111113	0.0730807574734935	-0.0730807574734935	0.5	-0.5
11	36	0.02666666666666667	0.0	0.02666666666666667	0	0.0007111111111111113	0.0730807574734935	-0.0730807574734935	0.5	-0.5
12	37	0.02666666666666667	0.0	0.02666666666666667	0	0.0007111111111111113	0.0730807574734935	-0.0730807574734935	0.5	-0.5
13	38	0.006666666666666667	0.0	0.006666666666666667	0	4.444444444444445e-05	0.0730807574734935	-0.0730807574734935	0.5	-0.5
14	39	0.0	0.0	0.0	0	0.0	0.0730807574734935	-0.0730807574734935	0.5	-0.5
15	40	0.0	0.0	0.0	0	0.0	0.0730807574734935	-0.0730807574734935	0.5	-0.5
16	41	0.0	0.0	0.0	0	0.0	0.0730807574734935	-0.0730807574734935	0.5	-0.5
