	window	SMA_cbio_all	SMA_clinvar_all	cbio-clinvar	0line	difference_square	2.5SD	-2.5SD	max	min
0	25	0.0054446460980036296	0.007720320466132556	-0.0022756743681289267	0	5.17869382975899e-06	0.00980855312943448	-0.00980855312943448	0.5	-0.5
1	26	0.0054446460980036296	0.0059723233794610345	-0.000527677281457405	0	2.7844331336627737e-07	0.00980855312943448	-0.00980855312943448	0.5	-0.5
2	27	0.0054446460980036296	0.003932993445010925	0.0015116526529927047	0	2.2850937432998825e-06	0.00980855312943448	-0.00980855312943448	0.5	-0.5
3	28	0.003629764065335753	0.003350327749453751	0.0002794363158820021	0	7.808465463370605e-08	0.00980855312943448	-0.00980855312943448	0.5	-0.5
4	29	0.003629764065335753	0.003350327749453751	0.0002794363158820021	0	7.808465463370605e-08	0.00980855312943448	-0.00980855312943448	0.5	-0.5
5	30	0.004537205081669692	0.004224326292789512	0.00031287878888017987	0	9.789313653112816e-08	0.00980855312943448	-0.00980855312943448	0.5	-0.5
6	31	0.004537205081669692	0.004078659868900218	0.00045854521276947335	0	2.102637121538016e-07	0.00980855312943448	-0.00980855312943448	0.5	-0.5
7	32	0.004537205081669692	0.004078659868900218	0.00045854521276947335	0	2.102637121538016e-07	0.00980855312943448	-0.00980855312943448	0.5	-0.5
8	33	0.004537205081669692	0.004806991988346686	-0.00026978690667699406	0	7.27849750143411e-08	0.00980855312943448	-0.00980855312943448	0.5	-0.5
9	34	0.004537205081669692	0.004661325564457392	-0.00012412048278770058	0	1.5405894247451876e-08	0.00980855312943448	-0.00980855312943448	0.5	-0.5
10	35	0.004537205081669692	0.007428987618353969	-0.0028917825366842776	0	8.362406239472155e-06	0.00980855312943448	-0.00980855312943448	0.5	-0.5
11	36	0.008166969147005444	0.008594319009468318	-0.00042734986246287417	0	1.8262790494703748e-07	0.00980855312943448	-0.00980855312943448	0.5	-0.5
12	37	0.008166969147005444	0.008594319009468318	-0.00042734986246287417	0	1.8262790494703748e-07	0.00980855312943448	-0.00980855312943448	0.5	-0.5
13	38	0.008166969147005444	0.008594319009468318	-0.00042734986246287417	0	1.8262790494703748e-07	0.00980855312943448	-0.00980855312943448	0.5	-0.5
14	39	0.008166969147005444	0.008594319009468318	-0.00042734986246287417	0	1.8262790494703748e-07	0.00980855312943448	-0.00980855312943448	0.5	-0.5
15	40	0.008166969147005444	0.008302986161689731	-0.0001360170146842872	0	1.85006282836256e-08	0.00980855312943448	-0.00980855312943448	0.5	-0.5
16	41	0.008166969147005444	0.008302986161689731	-0.0001360170146842872	0	1.85006282836256e-08	0.00980855312943448	-0.00980855312943448	0.5	-0.5
17	42	0.007259528130671506	0.008448652585579024	-0.0011891244549075176	0	1.414016969259101e-06	0.00980855312943448	-0.00980855312943448	0.5	-0.5
18	43	0.007259528130671506	0.00873998543335761	-0.0014804573026861046	0	2.1917538250766163e-06	0.00980855312943448	-0.00980855312943448	0.5	-0.5
