	window	SMA_cbio_all	SMA_clinvar_all	cbio-clinvar	0line	difference_square	2.5SD	-2.5SD	max	min
0	25	0.0	0.008188976377952756	-0.008188976377952756	0	6.705933411866825e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
1	26	0.0	0.008503937007874015	-0.008503937007874015	0	7.231694463388926e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
2	27	0.0	0.008503937007874015	-0.008503937007874015	0	7.231694463388926e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
3	28	0.0	0.008503937007874015	-0.008503937007874015	0	7.231694463388926e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
4	29	0.0	0.008818897637795276	-0.008818897637795276	0	7.77729555459111e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
5	30	0.0	0.008818897637795276	-0.008818897637795276	0	7.77729555459111e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
6	31	0.0	0.008818897637795276	-0.008818897637795276	0	7.77729555459111e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
7	32	0.0	0.008503937007874015	-0.008503937007874015	0	7.231694463388926e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
8	33	0.0	0.008503937007874015	-0.008503937007874015	0	7.231694463388926e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
9	34	0.0	0.008503937007874015	-0.008503937007874015	0	7.231694463388926e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
10	35	0.0	0.008503937007874015	-0.008503937007874015	0	7.231694463388926e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
11	36	0.0	0.006614173228346456	-0.006614173228346456	0	4.374728749457499e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
12	37	0.0	0.006614173228346456	-0.006614173228346456	0	4.374728749457499e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
13	38	0.0	0.006614173228346456	-0.006614173228346456	0	4.374728749457499e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
14	39	0.0	0.006614173228346456	-0.006614173228346456	0	4.374728749457499e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
15	40	0.0	0.006614173228346456	-0.006614173228346456	0	4.374728749457499e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
16	41	0.0	0.006614173228346456	-0.006614173228346456	0	4.374728749457499e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
17	42	0.0	0.006614173228346456	-0.006614173228346456	0	4.374728749457499e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
18	43	0.0	0.006929133858267717	-0.006929133858267717	0	4.8012896025792056e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
19	44	0.0	0.006614173228346456	-0.006614173228346456	0	4.374728749457499e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
20	45	0.0	0.005039370078740157	-0.005039370078740157	0	2.539525079050158e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
21	46	0.0	0.005039370078740157	-0.005039370078740157	0	2.539525079050158e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
22	47	0.0	0.005039370078740157	-0.005039370078740157	0	2.539525079050158e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
23	48	0.0	0.005354330708661417	-0.005354330708661417	0	2.866885733771467e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
24	49	0.0	0.005354330708661417	-0.005354330708661417	0	2.866885733771467e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
25	50	0.0	0.005984251968503937	-0.005984251968503937	0	3.5811271622543244e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
26	51	0.0	0.005669291338582677	-0.005669291338582677	0	3.214086428172857e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
27	52	0.0	0.005669291338582677	-0.005669291338582677	0	3.214086428172857e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
28	53	0.0	0.004724409448818898	-0.004724409448818898	0	2.232004464008928e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
29	54	0.0	0.004409448818897638	-0.004409448818897638	0	1.9443238886477775e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
30	55	0.0	0.004409448818897638	-0.004409448818897638	0	1.9443238886477775e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
31	56	0.0	0.004409448818897638	-0.004409448818897638	0	1.9443238886477775e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
32	57	0.0	0.005354330708661417	-0.005354330708661417	0	2.866885733771467e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
33	58	0.0	0.005354330708661417	-0.005354330708661417	0	2.866885733771467e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
34	59	0.0	0.004094488188976378	-0.004094488188976378	0	1.6764833529667062e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
35	60	0.0	0.005039370078740157	-0.005039370078740157	0	2.539525079050158e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
36	61	0.0	0.005039370078740157	-0.005039370078740157	0	2.539525079050158e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
37	62	0.0	0.005354330708661417	-0.005354330708661417	0	2.866885733771467e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
38	63	0.0	0.005354330708661417	-0.005354330708661417	0	2.866885733771467e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
39	64	0.0	0.005354330708661417	-0.005354330708661417	0	2.866885733771467e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
40	65	0.0	0.005354330708661417	-0.005354330708661417	0	2.866885733771467e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
41	66	0.0	0.005669291338582677	-0.005669291338582677	0	3.214086428172857e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
42	67	0.0	0.005984251968503937	-0.005984251968503937	0	3.5811271622543244e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
43	68	0.0	0.005984251968503937	-0.005984251968503937	0	3.5811271622543244e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
44	69	0.0	0.006299212598425197	-0.006299212598425197	0	3.9680079360158716e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
45	70	0.0	0.006299212598425197	-0.006299212598425197	0	3.9680079360158716e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
46	71	0.0	0.006614173228346456	-0.006614173228346456	0	4.374728749457499e-05	0.037632022215587285	-0.037632022215587285	0.5	-0.5
